review_id,review_text,rating,verified_purchase
en_0172803,"Ordered 28 gauge and they sent 25 gauge

Quick delivery but when I opened my package the syringes we're 25 gauge not the advertised 28. Had the same thing happen to a friend. Disappointed",1,True
en_0323750,"Do Not Buy This Book!!

This book is not like the questions - either the multiple choice or the constructed response. Better idea -- use the free Companion document on the ETS website and buy ETS's practice exam. Do not waste your time studying these questions.",1,True
en_0260480,"Great new series!

I really liked the entire series, loved seeing a new heroine and most of the characters from Nate's and Callie's world. It was funny, heartbreaking at times and well written.",5,True
en_0440449,"Was good at the start

I rarely use this and have not used in about 2 months. When i started using it again 2 weeks ago, I noticed that the left one has barely any sound coming from it. Have had it for a year and the wires are not tangled ul because i keep it in a large drawer at work. I would rate it 5 stars otherwise.",3,False
en_0034026,"Not a way to get another bowl and only option looks like a refund but I have to send the whole ...

Product is low quality and one of the bowls was broken. Not a way to get another bowl and only option looks like a refund but I have to send the whole set back? Disappointed to say the least.",2,True
en_0415181,"This stuff is really nice. It's not super long lasting

This stuff is really nice. It's not super long lasting, but it's not a bad amount of time and it fades nicely without a sticky residue. This scent is my favorite, but the pina colada is good too.",5,True
en_0751025,"Love it!!

Very nice toy, excellent for creative kids and adults. The only thing that I didn’t like is the instructions shows figure that uses more parts than the one came in the box.",4,True
en_0092939,"Best buy

We spent a week in the Boundary Waters and needed hats for protection from rain, sun and bugs. I was extremely happy we purchased these hats - 3 of them - also glad they had chin ties cause we also had a couple of windy days! I'm not sunburned or eaten alive!",5,True
en_0963420,"Breaks easily

Had pen as a back up ""just in case."" Ended up needing to use it and it did not even make it two weeks and it just snapped in half in my hands while using it. Not happy at all",1,False
en_0242886,"Giftable to males and maybe a select few females

The flavor was not what I expected and the product cost to much",3,True
en_0211855,"Four Stars

Easy to use , however, could last longer",4,True
en_0344672,"Sheets melted in spots (yep! You read that right)

Washed these sheets and it’s like they melted! Some parts were as if wax was dropped on them (the material melted on those spots). The spots were not there before washing but showed up after drying. We dry on the lowest setting and we have new washers and dryers as of 5 months ago. A little sad that we didn’t go with another brand.",2,True
en_0023975,"LOVE IT

I was looking for the same case as i've had for years. Couldn't find it. So i tried this. I am very happy with this case. It is better than the one i was looking for.",5,True
en_0067115,"Strong aroma

My hairdresser uses and recommends so I ordered a tube. It has a strong aroma so I am unable to use it.",1,True
en_0305923,"Difficult to Clean and Freezes in Winter

The idea is good, but the overall is just okay. The birds like to drink from the cup and it does automatically refill which is nice, but when the sand or debris gets in it, it isn't able to be detached and cleaned which makes it difficult to keep clean. In the winter, the water in my bucket stays above freezing, but the small tube freezes up and the mechanism inside does too so it doesn't work in the winter until you bring it inside at night. I'm looking for a different solution.",3,True
en_0646412,"What a mess

When I opened the box the bone broth concentrate had leaked all over the place.",1,True
en_0050163,"Wouldn't but again.

Fell apart not long after putting in pool.",2,True
en_0111797,"Decent popcorn flavor if you love super strong flavors

Definitely tastes like dill pickles, but smells super strong and it’s more salty than it is pickle like.",2,True
en_0032073,"Seems self produced with little correction.

Weak and lame. Waste of my brain energy. Uninspiring and typical. Meh.",1,True
en_0338598,"Great quality

I use this product in my bedroom which is facing south with too much sunlight. This curtain works well blocking the sunlight. And the price is good.",5,True
en_0547981,"Pictures are not in color

This book is written well for kids. However, it refers to the colors in the pictures but the pictures are all in black and white. Kind of aggravating.",2,True
en_0973043,"Easy to store

I keep in my shower for pedicures. I got it because it folds up out of the way, which makes it slightly wobbly but as long as you don't move around it's ok, I just wish they had made the fold out legs a little wider, but it still works for my needs.",3,True
